,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,continent,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
390,391,20.0,12.0,"shanghai, china",mandarin57,mandarin,male,1990,china,False,asia,0.40759826,0.103183575,2382.993404468134,2169400.2848907337,1824.7154890263928,239290.85953847447,4259.767952457795,4193529.3746828255,0.1647912852221946,0.0213476088442752,-8.144722e-08,0.001231528,[129.19921875],-316.04684,7462.9307,78.83044,3523.1355,-4.508106,1137.3104,32.98216,915.5442,-1.4301337,798.3756,19.066782,938.00385,-10.388949,396.41647,16.2524,154.8619,-5.396248,233.59781,-11.055319,180.15572,-22.509377,241.65929,-7.164009,155.71179,2.094753,117.42964,-19.53429,142.18565,8.267337,116.0573,-11.934835,104.190926,-0.676191,82.97836,4.9819565,50.185665,0.15703475,45.979122,-0.97448486,43.572453
391,392,20.0,6.0,"kunming, yunnan, china",mandarin59,mandarin,female,2019,china,False,asia,0.37036085,0.1080028,3502.317331415406,3229198.964338553,2578.5308139901617,258910.8666777046,6325.353892680453,4390902.662307419,0.2107436890482631,0.0358616757696193,-1.2549167e-07,0.0006275192,[103.359375],-300.4188,9166.907,54.303112,3334.4612,15.713274,1055.3931,17.505938,677.8575,-1.3983442,329.57526,4.921971,278.75394,-21.039707,213.38669,11.367043,234.15123,-9.142021,120.73115,11.977156,123.655266,-9.132876,82.27956,16.47837,100.90641,-10.088785,160.3057,5.849297,84.223145,-8.964802,93.59713,3.9083319,45.864037,2.0482445,59.164364,-0.67864585,58.511925,-3.4242642,58.028984,-1.5159738,49.243576
392,393,28.0,12.0,"le shan, sichuan, china",mandarin6,mandarin,female,261,china,False,asia,0.33190772,0.09581608,2847.498670305965,3165945.124848632,2307.803835303505,353540.15837075457,5063.618564117364,6381577.516841695,0.1597754834948793,0.0274658909002272,-8.863685e-06,0.00043029265,[117.45383523],-297.4262,6083.602,83.69333,2875.045,-11.0038805,1608.2955,16.075235,772.0553,-4.1763725,307.11984,1.0458616,253.93626,4.7277813,148.27753,-7.137294,188.19786,7.541936,86.85689,-4.4206543,153.6624,2.2987297,61.08072,6.3042917,56.27838,-4.942522,80.98588,8.27951,42.676647,-6.2179265,59.10519,4.314884,53.747246,-9.256885,42.289818,3.4959238,44.708668,-8.559842,42.417786,1.9763477,38.844162
393,394,41.0,13.0,"guiyang, guizhou, china",mandarin60,mandarin,female,2109,china,False,asia,0.41575614,0.10639623,1770.0796300656882,2959733.0198214664,1880.9085126211755,525454.1536028725,3156.604330014666,7703167.380452586,0.0798549610785198,0.013315916525132,-4.249283e-06,0.0029308393,[172.265625],-340.41037,9917.948,90.18915,4282.3027,23.129255,1577.9454,26.379301,941.7312,18.926949,403.85013,12.280893,520.20874,14.730673,275.58954,13.236152,223.06374,0.8819059,334.30426,10.801056,157.46011,2.5028434,131.36113,4.519762,115.636894,7.2986016,65.36409,7.9911613,76.570625,-3.1424587,103.938156,-0.2135977,81.61799,1.3641657,57.758316,1.682345,56.32445,-2.08225,76.58682,9.806287,68.960846
394,395,33.0,16.0,"shangrao, jiangxi, china",mandarin61,mandarin,female,2116,china,False,asia,0.35962766,0.11111106,2367.979209980529,2542639.762218848,1788.9539086727314,550587.8226038883,4147.34254893285,5987388.995840734,0.1665984861972185,0.0207386322093037,-1.5579734e-07,0.0010777379,[123.046875],-413.3397,12348.05,64.48447,4530.682,-2.906606,1945.3348,3.242654,1184.3981,-38.93186,902.2924,-12.4784355,492.76505,-11.002478,355.8713,-17.874676,334.2797,-7.6762295,180.66963,-7.4078803,128.6895,-7.6627755,95.266655,-6.2064066,108.429794,-8.485667,87.506485,-4.360224,69.9839,-8.264925,94.59204,-5.48826,61.153214,-3.1412053,62.894855,-6.5415955,67.671936,-4.1063104,69.26945,-4.8007407,71.17548
395,396,24.0,7.0,"shanghai, china",mandarin62,mandarin,male,2117,china,False,asia,0.3770268,0.09697997,1600.1947299782646,1405053.210227377,1854.9055205451884,528011.7844737174,3212.010859099912,5534613.350809562,0.0726482920963279,0.0057657370615235,-5.8067944e-06,0.0021012183,[135.99917763],-321.0208,7617.5513,131.97595,4051.5508,17.437635,808.9429,41.629807,701.5514,6.538537,494.6403,-6.0628695,437.8634,9.702106,122.79802,0.20824668,205.0876,-7.282298,142.75632,2.1571956,105.06253,-13.113608,191.69186,2.7193425,86.98688,-3.470365,76.64278,-4.6453075,82.31197,2.5198147,60.405567,6.0777364,51.7713,-7.263124,63.98994,6.352735,55.379112,-3.6731386,38.40089,2.6537378,36.55402
396,397,27.0,12.0,"jiaozuo, henan, china",mandarin63,mandarin,male,2119,china,False,asia,0.4024978,0.098795086,2430.626427318636,2988225.3624077085,1983.959251289957,387034.9219510993,4257.183837890625,6175570.039562881,0.1420192588754251,0.0221371146742928,5.6778194e-06,0.0002664801,[117.45383523],-345.04886,13558.356,89.17211,6307.0894,-3.6789958,2346.5493,25.533804,994.26666,14.972389,664.77655,-1.3971006,1152.7902,4.128622,207.41264,-10.395803,291.14728,-17.207,270.29718,6.5224466,133.76544,0.7057334,137.6808,0.68094224,77.52482,2.2412493,80.56596,6.1736116,86.16655,0.36121187,55.99103,-0.6668518,59.27369,-7.705902,61.070404,1.9758995,47.16474,-4.888534,46.576057,1.2597085,48.314865
397,398,24.0,10.0,"fuzhou, fujian, china",mandarin64,mandarin,female,2129,china,False,asia,0.37544054,0.105586,2616.107683866674,2692696.119627543,2075.322987829392,465479.8503056591,4642.742849766523,6916161.149167718,0.1713658280451788,0.0257422982098744,2.3014861e-06,0.0011224132,[112.34714674],-336.82117,12738.526,74.93971,3902.4846,-19.491556,1375.0751,11.876016,1101.2697,-6.273667,473.81104,-12.275213,290.00238,-25.437191,277.5464,-11.449713,135.75423,-17.498892,184.5174,-6.5024285,110.15788,-13.345791,101.64681,-1.8165759,83.40391,-10.586902,83.72651,-15.877789,139.02095,-4.3345666,119.7567,-14.480952,84.52894,-12.161327,56.324192,-0.6641099,49.42786,-12.407274,67.14844,-3.471378,48.390793
398,399,20.0,5.0,"tianjin, hebei, china",mandarin65,mandarin,female,2173,china,False,asia,0.3704675,0.106405884,2596.19653444768,3183689.963810771,2017.8061945554973,471371.4222866256,4588.528682087119,7353574.109044957,0.1777618515533411,0.0215142579036594,-3.253595e-06,0.00031599918,[117.45383523],-434.70486,12323.191,82.18351,5984.7456,4.0110383,1879.837,33.371235,1676.1322,-6.8197303,523.2132,-10.022625,624.9316,-9.564232,447.0921,-14.219077,400.67578,0.119714305,190.51941,-16.454899,222.77132,-19.879616,140.29924,-10.416735,122.58876,-12.517382,168.13225,-1.2680907,95.956566,-5.4462433,77.26379,-9.590158,84.201904,-11.182772,76.09986,1.7556357,83.22159,-11.047696,86.515335,-2.6998045,74.09385
399,400,29.0,12.0,"jingmen, hubei, china",mandarin8,mandarin,male,430,china,False,asia,0.33898115,0.102293156,1722.6357975021706,1333204.9071670857,1581.191542004138,332109.53306208906,3296.630413552989,3510625.4998137723,0.1081581182065217,0.0111998013682085,1.302297e-07,0.0020494272,[135.99917763],-337.67148,4182.3394,108.65399,1931.5234,-3.169673,734.00305,27.495213,642.1367,3.135825,455.4655,-1.5759796,669.69824,-22.019287,326.94064,-9.26976,200.22551,-14.280499,180.95554,-13.330555,101.9236,-13.659053,92.017456,-4.8814497,67.85424,2.382204,59.1064,-10.41772,61.032948,-0.6200404,51.238262,-8.476624,43.00883,-12.626166,49.933144,-10.80489,36.69945,-11.380732,38.9098,-3.1602616,34.641003
400,401,38.0,12.0,"shanghai, china",mandarin9,mandarin,male,451,china,False,asia,0.43801433,0.09043547,1334.991719436516,775389.556373718,1479.577711734944,261244.92221721227,2590.763088588801,2793646.3161233976,0.0730992066297673,0.0055929861380589,-1.619996e-08,0.00095651235,[123.046875],-288.41046,2605.9128,156.28966,1808.1812,-2.4612503,401.78754,40.700962,581.65857,-13.131426,422.79477,20.110912,306.83298,-15.950933,168.60126,-0.29847834,167.84233,-6.4118576,107.46364,-9.689808,132.61919,-1.8510298,63.435936,-6.966043,57.044765,1.9405894,35.758053,-6.073916,49.191147,-0.17503609,50.797108,-4.0654974,50.724724,-2.0580077,45.763298,-5.893826,43.012074,-0.33536005,42.245304,-5.9736447,33.12689
401,402,25.0,5.0,"jining, inner mongolia, china",mongolian8,mongolian,male,1842,china,False,asia,0.3959053,0.0947208,1791.6039152343255,2123337.393984888,1868.8452076357285,480251.86578987545,3375.815608039714,6575007.1126236105,0.0921273313662991,0.0132680105895695,9.840608e-07,0.0020275135,[112.34714674],-318.30264,8502.439,109.90033,3314.9573,17.292253,1344.3705,35.89322,519.7647,22.698532,407.66962,3.8985431,373.81693,-9.912675,194.14409,-9.697276,180.85847,-1.0757375,110.02565,-6.9731016,115.45828,-14.887902,132.72795,4.821651,70.04059,0.1041892,62.987015,0.85296625,51.912075,-0.1662352,41.234253,-0.8681405,35.530262,-6.811033,48.45313,-0.016383497,38.414314,-3.88134,34.556557,4.8487945,48.781498
402,403,24.0,12.0,"shangri-la, yunnan, china",naxi1,naxi,female,2164,china,False,asia,0.4242146,0.11860871,2085.8926237013666,2867457.230790983,2096.111857203508,823208.2821239023,3957.7895776317455,9460944.528577488,0.1129315305711133,0.0207234994752041,1.2924293e-06,0.0019987293,[95.703125],-375.0509,9554.747,102.69786,4914.5317,22.035349,924.7537,-8.317534,791.5793,3.989301,311.45697,1.2732999,262.95575,-18.6488,500.61118,-0.22621945,201.75821,-0.7430861,169.51094,1.1579871,111.733986,3.0157473,81.101585,4.496157,106.17126,1.4590358,90.693214,-0.23461898,66.56942,-4.0585976,60.801857,-1.5863519,80.386925,-1.3655132,35.562134,1.0428785,39.204987,-3.4472692,41.59005,-0.17328429,38.226902
403,404,21.0,7.0,"taishan, guangdong, china",taishan1,taishan,male,362,china,False,asia,0.4441327,0.09148827,2984.969232957382,2074717.4213000096,2228.552527710308,248201.0419275636,5279.271223095017,4620569.080781874,0.193211214776716,0.0195044055864514,-1.0154515e-05,0.0002137129,[103.359375],-312.75693,11320.045,64.50577,4709.2,-15.401405,839.4654,26.991215,470.46277,-5.0868464,479.36633,5.5627694,317.89383,5.537913,181.8857,3.4613297,128.95076,-10.595811,179.52383,-8.173086,174.26433,-8.974781,114.07966,4.814671,96.65415,-4.59765,79.31956,-2.729333,91.136314,0.0040614563,56.042774,10.395896,78.36219,-11.71442,120.276276,3.933722,51.680645,-3.9931672,37.077625,-1.2108413,75.56903
404,405,59.0,8.0,"guangdong province, guangdong, china",teochew1,teochew,female,569,china,False,asia,0.35883877,0.11193638,2090.792369980046,2521126.8054707428,1718.8006151576285,439669.7182899862,3678.0491167133914,5711194.506510211,0.1267332481310466,0.0215903170279467,-0.00014093025,0.001322237,[107.66601562],-363.88544,11476.397,93.04559,4450.21,9.622884,1772.86,16.778194,1848.6034,-25.78092,877.3268,-1.9700452,956.4492,-19.878666,747.54047,5.1358757,371.83765,-10.627377,431.04517,-7.10813,237.6887,3.7473714,136.1675,-0.34776112,164.11713,-4.1813307,198.4325,12.118652,139.47235,-0.4282765,112.3331,-8.455992,143.19115,3.8332229,75.41864,-1.6097016,92.33195,-0.4986987,84.99646,-3.1623282,114.19971
405,406,46.0,45.0,"urumqi, xin jiang, china",uyghur1,uyghur,female,392,china,False,asia,0.39977255,0.115098126,2426.914162781444,3069190.2156549147,2498.301225194473,232627.91301938068,4693.009688214558,6782521.766271068,0.1231880852569686,0.0286222322448335,0.002332572,0.005628217,[95.703125],-273.481,5214.387,90.97837,2559.6008,27.204967,655.23016,20.43001,409.5325,22.045736,207.49278,-3.3580573,369.7816,-7.564488,172.67082,6.5117655,126.23073,-13.20735,256.47845,5.5023046,134.90016,0.057874035,74.94896,3.9023178,65.13788,-7.6842046,85.92756,7.8374057,61.534733,-7.4411306,59.446266,3.5267737,68.42595,-5.481488,56.514885,2.218647,28.8178,0.09727858,37.990376,1.4344816,38.435013
406,407,34.0,32.0,"kashgar, china",uyghur2,uyghur,female,826,china,False,asia,0.29587713,0.09486879,1792.3904906710447,1512240.865875033,1707.619634568875,240231.05126072772,3478.2979489032937,3383816.6291923625,0.1050917797502307,0.0147131928866532,7.345806e-08,0.0023030853,[103.359375],-326.0455,3430.618,104.153206,1269.7677,7.6732035,642.0279,46.840973,545.6829,4.7636366,293.12976,5.9740405,428.995,-20.688614,371.06534,-3.806584,268.72668,-11.833463,128.80688,-14.531924,107.42947,-9.294736,89.62936,-9.719546,62.94121,-2.2302015,68.54261,-5.1064487,40.65598,-2.052209,37.246685,-6.3669343,43.1201,0.8772293,54.353348,-5.323368,35.898743,-7.5737095,33.76783,-8.215134,36.455063
407,408,49.0,29.0,"urumqi, xin jiang, china",uyghur3,uyghur,female,1703,china,False,asia,0.3520925,0.10681043,2762.292585530865,3380559.760836567,2260.8364794434447,380881.3703784424,5003.220413798127,7205916.492307047,0.1727638876899171,0.028409262934264,1.1964015e-06,0.0029901657,[129.19921875],-301.37033,7619.4614,72.64466,3805.919,3.8975577,1167.6328,17.196064,884.81976,-1.5853536,414.53592,-4.0480576,360.58588,-17.785646,287.61435,-25.848131,299.30753,-20.542694,146.05301,-5.107002,119.35305,-9.699736,91.65094,-7.69064,81.56597,-11.738524,67.59961,0.2545011,77.75889,-15.413652,69.90617,-1.6942223,51.043095,-12.464583,74.17274,-7.5440736,58.160133,-10.059169,59.891083,-1.5293387,28.917942
408,409,30.0,12.0,"taizhou, zhejiang, china",wu1,wu,female,1646,china,False,asia,0.36839873,0.10194584,2137.977182243792,1734148.4600249666,1928.7327848490063,374589.1961098166,4007.197066024792,4697923.548972287,0.1164752229608251,0.0110324196164873,3.1949555e-06,0.0011269127,[135.99917763],-288.209,6608.7734,95.21701,2483.0552,6.6231976,1488.9956,34.740086,1291.1602,-9.187798,600.9368,1.9558434,439.35474,4.9236283,353.20975,3.7816966,288.4561,-6.944534,211.77176,-1.3438772,177.92284,0.09231246,143.26942,-4.349354,107.04736,-6.0037847,110.1593,4.8192334,108.99261,-9.5856695,84.5876,0.28814465,68.22631,-1.3097564,69.00937,-1.7902567,64.78647,-2.6647756,50.83088,4.855094,41.438797
409,410,30.0,12.0,"changsha, hunan, china",xiang2,xiang,male,1417,china,False,asia,0.45045462,0.110030755,2382.245860763461,2198927.538168576,2270.299923220654,426521.7999796699,4561.015000454215,7067129.7788577285,0.1233798309022009,0.0159955177523532,1.4164857e-05,0.0011967837,[135.99917763],-304.50842,10579.143,90.27302,4208.525,4.2324147,787.2165,23.145008,657.2561,8.952848,501.00955,10.038229,309.00815,-2.044315,173.37617,6.759922,167.33234,-8.798707,196.4231,2.000678,104.161545,-8.829152,137.2425,1.4385052,91.28185,-2.8395863,64.40238,2.5580628,82.121925,-2.120876,49.556446,7.0483456,46.09291,-9.511606,103.74694,2.7733743,52.284855,-5.298295,39.233543,1.2662315,44.726593
410,411,36.0,13.0,"changsha, hunan, china",xiang3,xiang,male,1522,china,False,asia,0.39536524,0.113152474,2283.5653804353037,3295037.569171563,2144.1456755871795,350574.63559458044,4200.03400530134,7363133.218473164,0.1222589342656705,0.0263409387374394,-0.0008431367,0.0025763682,[92.28515625],-283.22952,9981.197,81.67705,4643.1416,17.22356,901.5679,36.993652,633.65686,8.601786,441.13367,14.646317,305.1226,1.9281912,216.21515,-3.9660275,147.25671,-6.143098,166.05182,-8.22608,176.54456,-7.7769995,155.32352,4.693559,80.349915,-8.1349745,107.40983,9.574933,87.57295,2.6172714,76.03671,5.7936296,63.281044,-14.29176,105.95081,-3.1895015,61.049618,-6.514214,54.109962,-2.1249888,62.5648
411,412,23.0,10.0,"zhuzhou, hunan, china",xiang4,xiang,female,2163,china,False,asia,0.43139252,0.113454156,2514.6345475620715,3302491.0485473857,2202.934563776569,515490.8488050721,4657.149226936752,7803703.984505065,0.1337556471877673,0.0226035861555453,4.469854e-06,0.0019231909,[112.34714674],-316.25516,14113.243,80.26193,5877.2485,18.6747,1246.4113,9.541457,653.5295,-6.830724,468.27267,-2.7362905,457.45953,-9.801211,337.062,3.817133,137.28165,-4.882734,213.63115,5.296064,100.51831,-7.5674095,140.09148,7.788826,75.62126,-3.6151733,161.12968,7.825774,82.25652,-0.7470708,74.19693,-3.9925969,136.73447,0.37898034,52.729515,-2.2786598,64.80091,-0.93798745,43.271957,1.9176893,53.075714
412,413,36.0,24.0,"medellin, colombia",spanish108,spanish,male,1629,colombia,False,South America,0.39807725,0.09160084,2542.846741768668,2127803.81922881,2265.4094861047784,259797.21909830364,4741.569990387762,5006382.090098511,0.1438418616383071,0.0160484762505094,2.212421e-06,0.00044681228,[107.66601562],-268.1446,5110.5703,84.77097,3264.8208,-2.548442,732.74725,20.793163,543.77875,-2.6214936,358.12155,-7.751715,442.60498,-19.086847,138.39902,-16.293303,126.02167,-20.53464,158.66031,-4.4568796,107.19339,-14.894763,103.5523,-12.661856,59.638096,-12.571207,57.377808,-5.028422,54.89294,-15.213079,56.76941,-7.331573,48.459473,-11.579798,44.25908,-10.970373,41.94629,-7.368729,39.449715,-10.132116,40.67858
413,414,37.0,6.0,"bogota, colombia",spanish116,spanish,male,1747,colombia,False,South America,0.41155928,0.09424505,2519.2141721768,2169553.7603612887,1953.581291849348,253579.36116369985,4465.530818058895,4461341.094951754,0.1661264272836538,0.0187530440656391,-1.8880284e-08,0.00060251064,[172.265625],-308.0559,10734.691,77.499985,5063.9326,-5.0496774,909.38715,52.685066,1216.0524,-1.0760688,679.3131,6.446353,449.13528,-13.888662,282.65134,-20.778374,207.94792,-29.696173,332.99252,-3.1217663,154.4021,-7.6129675,168.68234,-7.818868,138.63863,-7.551745,106.61423,-10.541456,137.6912,-12.712499,106.04815,-7.099798,62.315147,-10.370936,83.63187,-3.005302,55.54962,-4.7815666,46.115223,-4.642992,56.678192
414,415,25.0,2.0,"bogota, colombia",spanish120,spanish,female,1823,colombia,False,South America,0.41866943,0.10842294,2970.7462077096025,1909235.367698062,2238.2109840363446,363858.6771733066,5357.408939708363,4882867.736433188,0.2126631303267045,0.0186776800527552,-8.9198903e-07,0.0005911623,[112.34714674],-346.05276,9185.974,63.396774,2303.641,-25.689781,1326.238,25.772528,792.6985,-16.796093,261.76804,-23.163307,425.91736,-13.488983,170.57262,-10.68503,156.75946,-18.97303,156.78436,-8.65237,148.85365,-21.29522,101.50202,0.8976991,75.72498,-11.907525,61.1506,-2.8357425,58.30452,-13.259818,53.933163,-7.095194,41.344387,-8.774285,35.335438,-3.1906805,32.940697,-10.540933,40.20413,-2.3458335,33.886913
415,416,57.0,14.0,"ilbague, colombia",spanish123,spanish,female,1834,colombia,False,South America,0.3624765,0.102843605,2457.0130490195565,2122129.9801721848,1819.735272721332,403480.9235760933,4217.332522122583,5127358.492607538,0.1696449725170583,0.019580635328918,1.4061668e-08,0.00096078,[99.38401442],-307.8491,7100.896,80.09303,3738.5352,-28.913132,1691.2822,20.129951,1371.3689,-10.118133,436.68896,-23.928488,525.38605,-13.6247835,306.2771,-11.194824,249.33264,-12.233419,177.2004,-5.1546717,131.19489,-11.027587,74.16216,-1.9759138,74.36346,-8.376536,80.34114,-9.675995,55.756516,-5.1873446,65.29275,-6.612009,66.73277,-11.150131,42.072926,-7.9133577,41.60921,-8.158671,46.631504,-4.263242,39.1053
416,417,29.0,11.0,"duitama, colombia",spanish13,spanish,female,327,colombia,False,South America,0.41251048,0.101764604,1777.0427662062698,1407341.83137782,1898.258971198955,397155.4397690454,3429.2729434994967,4565168.772403731,0.0953992896687408,0.0099783123645139,-4.697837e-06,0.007875747,[117.45383523],-276.23428,6295.7637,118.968956,3060.4011,2.9080734,578.7724,35.69637,570.48737,14.689668,332.20456,3.0784793,298.23364,-2.8610942,182.10188,-0.52918106,149.37883,-6.7671576,129.84482,-0.9689617,120.25272,-6.5355983,121.76354,-1.4796877,78.02139,-9.83169,76.44657,-3.1639094,73.80797,-3.9638782,39.29183,-3.57899,37.16217,-6.5052166,48.811733,1.4793471,39.872795,-4.8231387,37.592056,-4.664494,34.86669
417,418,34.0,15.0,"pereira, colombia",spanish14,spanish,female,328,colombia,False,South America,0.4276009,0.120573245,2254.8442286120053,1936257.710212956,2508.724414966976,267817.5097028623,4854.566226339438,4446947.865903675,0.0779354632265465,0.0092353660916375,-2.5766682e-05,0.0025001005,[135.99917763],-296.5991,6142.1924,78.70663,1533.2947,28.261684,938.5812,32.03558,568.53485,3.1902776,430.65454,26.723667,175.23479,0.113054454,169.86746,-7.8710537,272.756,6.857056,109.73154,5.497756,146.7661,3.3412552,90.76451,3.675596,63.385918,6.9626517,66.77457,13.051557,57.251568,-2.8727002,65.46699,-1.0494899,53.07666,0.7262204,39.516445,6.539604,43.75619,-2.4872584,57.334858,2.1638489,55.648293
418,419,21.0,10.0,"bogota, colombia",spanish153,spanish,male,2118,colombia,False,South America,0.36906058,0.10234433,2508.9281748120225,2618500.6294022216,2145.671358794527,363775.7206206489,4595.458785424549,6687176.968259601,0.1651277375582072,0.0201335313210201,-3.9221584e-07,0.0012398424,[107.66601562],-306.86575,10128.279,87.99498,4215.393,1.0992266,714.7618,16.028109,699.50305,-17.219769,527.9177,-5.5502133,266.6403,-18.425472,252.86523,-13.351417,214.70798,-28.65365,148.13611,-9.853429,148.80325,-28.695843,181.39671,-1.2055857,97.03962,-12.484305,90.716934,-5.6007524,87.25418,-1.5636828,100.798386,-2.2500548,50.545464,-12.398931,61.316032,-6.0554767,56.414562,-8.769364,53.076225,4.2720284,67.230125
419,420,20.0,7.0,"bogota, colombia",spanish160,spanish,male,2150,colombia,False,South America,0.36659303,0.09530572,1784.3798600247494,1222517.8934188553,1952.814221630202,492200.814469962,3534.322168192732,5460283.942152565,0.0863972235163417,0.0054974960671657,-8.6333256e-07,0.00024080172,[117.45383523],-385.27228,5932.323,124.04312,2680.6829,14.719552,721.17236,10.314838,726.81195,-9.066845,515.3642,-0.00073655153,399.93973,-19.786999,214.96275,-8.60246,171.22495,-13.308588,140.19704,-14.3709755,93.80635,-17.182,140.20541,-0.90456146,86.96357,-6.7036557,52.41945,-8.106423,62.885796,-3.177964,38.14282,-3.6098716,34.878872,-9.536219,33.337856,-3.0749347,39.462296,-8.777919,35.065716,-9.819262,30.983519
420,421,17.0,16.0,"bogota, colombia",spanish3,spanish,female,344,colombia,False,South America,0.38020688,0.11181465,1691.9624664250675,1463714.0840746951,1966.7959422087952,551354.3432308802,3363.9172557517977,5965516.589360832,0.0815522323477662,0.009185849440123,0.00015882938,0.007165985,[112.34714674],-303.05893,6131.969,116.174225,2304.484,15.017641,743.1666,27.738033,549.01263,12.291434,230.89891,-1.2813313,206.80708,-1.899448,199.76428,2.6220195,117.18927,-6.1777797,123.553246,-7.5684447,126.52578,-2.9440353,58.216366,2.6170263,55.453377,-5.624882,54.932217,0.5100036,50.46532,-5.5176682,43.21086,-3.409457,43.929077,-5.671077,30.174713,-5.174343,38.5744,-5.516184,43.644836,-3.6907861,35.69782
421,422,80.0,18.0,"bogota, colombia",spanish42,spanish,female,712,colombia,False,South America,0.40289423,0.10759455,1623.1878460594346,1079347.3834309897,1652.1302957667278,325482.861846369,3258.5630956301693,3746002.90650001,0.0851060669857257,0.0071871427545133,5.425986e-07,0.0010672573,[107.66601562],-380.154,4695.5396,94.674194,1766.0383,20.891642,765.68585,31.624746,621.0016,6.796462,256.88147,-2.9372227,369.7702,-14.53171,249.1938,-7.575315,156.83186,-9.869311,163.05031,-10.637453,113.93845,-2.499072,60.77154,-0.20605418,53.426014,-4.1358023,56.09576,-4.353277,55.40629,-1.7762775,37.173943,-8.312581,65.5156,-3.8835769,40.495197,-4.4230886,31.669052,-3.969897,31.412905,-4.065999,31.182055
422,423,52.0,13.0,"bogota, colombia",spanish5,spanish,female,346,colombia,False,South America,0.34217972,0.11391685,1956.3155155157556,2070899.682717861,2244.8907782649508,494898.63709856296,3842.832522840029,7349936.927005179,0.0895653398777831,0.0110311330834212,-3.5999387e-06,0.006248608,[117.45383523],-296.80276,4500.876,96.99731,2169.4558,26.008823,713.63043,38.745598,519.9526,32.576797,203.99568,-4.615598,256.0714,-9.992627,194.02518,5.9246383,146.47974,-12.760711,206.96494,-5.7885785,123.56795,-3.0480256,64.637825,-1.8137344,64.03453,-5.181312,59.769157,5.4050164,67.2349,-8.5161705,85.96542,-5.4363184,80.57789,-3.5416615,42.989964,-1.9220589,32.603317,-7.154727,54.24246,-1.6175883,67.94737
423,424,29.0,21.0,"popayan, cauca, colombia",spanish52,spanish,female,777,colombia,False,South America,0.339609,0.10115402,2145.679295221832,1689685.4981174227,1691.678949901756,248204.7135112633,3867.954965983852,3276308.380386413,0.1406096473427888,0.0163947997405535,-1.4225708e-07,0.0006571812,[112.34714674],-373.8081,6974.015,88.44837,2116.3557,-6.367434,1224.7333,28.614752,938.4814,-14.2304125,659.4097,-1.6477743,644.99854,-16.69902,425.68036,-0.07971137,232.78297,-8.497556,170.78984,-6.8485947,135.56026,-1.2138839,73.97534,-5.6910353,59.816208,3.9746885,116.08454,-7.295309,59.136795,-11.672577,74.415726,-11.669147,61.562298,-0.78588194,46.671505,-6.8349924,42.82197,-9.920613,66.447945,-4.575029,49.810513
424,425,33.0,6.0,"bogota, colombia",spanish53,spanish,male,797,colombia,False,South America,0.4672129,0.09583053,2420.642751944036,1665088.712517602,2342.9559074045856,431345.8644807566,4803.838009610503,6306821.570887298,0.1039184129625451,0.006016084440454,-0.00024202686,0.0014360286,[123.046875],-255.80438,6818.5366,88.17076,3549.1663,6.036446,624.7899,32.059998,682.74274,9.641369,468.6259,9.605676,444.0753,1.3508986,123.88532,9.532232,92.8015,-7.4560423,175.04584,8.819065,123.81245,-1.2250212,106.296684,6.57519,72.40116,-3.7743568,64.34869,5.898202,80.91838,-3.1270213,50.266964,3.1395783,52.05426,-2.190338,31.955046,3.133267,59.691845,-1.3785598,33.756084,4.1855745,32.731808
425,426,31.0,18.0,"bogota, colombia",spanish58,spanish,male,906,colombia,False,South America,0.3645854,0.104184374,1704.218400176138,1642412.6534100675,2187.794818573744,512310.2186312468,3537.825520833333,7190270.131468491,0.0607358002117809,0.0073918200972425,0.00022398919,0.0048136716,[112.34714674],-272.78094,4817.639,112.899155,2920.6328,37.3591,605.88513,29.150217,583.978,14.350387,340.80124,18.211111,248.43292,-2.1012063,175.70956,9.533836,95.24817,-1.7735353,128.52663,2.5420473,133.21312,-3.4716113,113.34924,0.85535425,60.805397,-14.668172,69.83541,-1.4481969,56.36141,-3.6067178,49.260338,6.372722,49.622974,-11.990561,72.8468,-1.356197,43.057198,-7.3769407,34.7343,1.7042301,39.921806
